404719 713319
113476 463 1
114832 463 1
115129 463 1
116131 463 1
121474 463 1
127108 463 1
157753 463 1
164340 463 1
170222 463 1
182753 463 1
186249 463 1
204277 463 1
216573 463 1
228257 463 1
250769 463 1
256392 463 1
268763 463 1
270982 463 1
271040 463 1
274831 463 1
278554 463 1
286193 463 1
302191 463 1
308231 463 1
308777 463 1
310129 463 1
314508 463 1
324141 463 1
326775 463 1
330659 463 1
353001 463 1
355955 463 1
374573 463 1
374890 463 1
375152 463 1
377068 463 1
381849 463 1
383608 463 1
384090 463 1
389656 463 1
106743 464 1
17302 465 1
327348 466 1
73248 467 1
372921 468 1
399584 468 1
37909 469 1
274879 469 1
363057 469 1
394436 469 1
41117 470 1
311570 470 1
251908 471 1
327180 471 1
240317 472 1
290461 473 1
237965 474 1
154671 475 1
213819 476 1
55404 477 1
210030 477 1
299244 477 1
84646 478 1
17233 479 1
146055 479 1
153209 479 1
186859 479 1
223105 479 1
233384 479 1
238458 479 1
331119 479 1
347991 479 1
394925 479 1
250335 480 1
286636 481 1
159318 482 1
246917 483 1
75308 484 1
259622 485 1
127056 486 1
376639 487 1
146508 488 1
30535 489 1
21474 490 1
187844 490 1
249222 490 1
303752 490 1
308053 490 1
32692 491 1
53490 492 1
107231 493 1
116131 494 1
256690 495 1
228320 496 1
110929 497 1
119090 497 1
147414 497 1
156482 497 1
340315 497 1
346743 497 1
385857 497 1
253252 498 1
48321 499 1
122941 500 1
234908 501 1
47522 502 1
208141 503 1
297094 504 1
247647 505 1
182958 506 1
58526 507 1
271040 507 1
311570 507 1
350162 507 1
13823 508 1
27346 508 1
47522 508 1
208358 508 1
243710 508 1
312398 508 1
315368 508 1
351075 508 1
234908 509 1
367173 510 1
174621 511 1
290977 512 1
199173 513 1
147716 514 1
73885 515 1
118972 516 1
237965 516 1
246427 516 1
290189 516 1
334152 516 1
294980 517 1
355671 518 1
192690 519 1
167762 520 1
59809 521 1
116820 522 1
95851 523 1
398719 524 1
245696 525 1
309711 526 1
127210 527 1
241685 527 1
69129 528 1
166838 529 1
280549 530 1
101703 531 1
122760 531 1
310024 531 1
377492 531 1
72044 532 1
76600 532 1
157753 532 1
185033 532 1
22570 533 1
45369 534 1
73242 535 1
74638 535 1
306327 535 1
308231 535 1
376934 535 1
146278 536 1
109276 537 1
4079 538 1
94357 539 1
765 540 1
3839 540 1
4658 540 1
5191 540 1
6478 540 1
7539 540 1
7713 540 1
8612 540 1
9553 540 1
10116 540 1
11118 540 1
11401 540 1
11763 540 1
11870 540 1
12909 540 1
14712 540 1
15624 540 1
15890 540 1
16754 540 1
17238 540 1
19300 540 1
20619 540 1
21435 540 1
26247 540 1
26598 540 1
26716 540 1
27968 540 1
29866 540 1
30103 540 1
30618 540 1
31391 540 1
31706 540 1
32552 540 1
32984 540 1
32985 540 1
32995 540 1
34132 540 1
34826 540 1
35622 540 1
35730 540 1
36005 540 1
36719 540 1
38712 540 1
39229 540 1
40092 540 1
40667 540 1
41700 540 1
41793 540 1
43965 540 1
44478 540 1
45366 540 1
46615 540 1
47229 540 1
48061 540 1
49404 540 1
49827 540 1
51197 540 1
52333 540 1
54309 540 1
54518 540 1
57369 540 1
59608 540 1
60417 540 1
60911 540 1
61926 540 1
62892 540 1
63128 540 1
66044 540 1
67135 540 1
67427 540 1
68177 540 1
68216 540 1
70000 540 1
70422 540 1
70897 540 1
71459 540 1
71487 540 1
71862 540 1
73207 540 1
73253 540 1
74281 540 1
74514 540 1
75581 540 1
75942 540 1
76693 540 1
77094 540 1
77655 540 1
77805 540 1
78668 540 1
78852 540 1
79152 540 1
80527 540 1
80669 540 1
83588 540 1
83840 540 1
84886 540 1
85283 540 1
85776 540 1
86579 540 1
87584 540 1
88980 540 1
92106 540 1
92453 540 1
92761 540 1
93049 540 1
93242 540 1
94686 540 1
96730 540 1
97038 540 1
97643 540 1
98292 540 1
100140 540 1
100282 540 1
102528 540 1
102620 540 1
103202 540 1
104152 540 1
104194 540 1
108546 540 1
108797 540 1
110043 540 1
111032 540 1
111490 540 1
112653 540 1
112846 540 1
113446 540 1
113463 540 1
113900 540 1
115770 540 1
117317 540 1
119113 540 1
120224 540 1
120820 540 1
120988 540 1
122928 540 1
123246 540 1
124627 540 1
124799 540 1
126609 540 1
127117 540 1
128284 540 1
129259 540 1
129300 540 1
130076 540 1
130375 540 1
132554 540 1
133449 540 1
135137 540 1
136711 540 1
139680 540 1
139821 540 1
139831 540 1
139866 540 1
139917 540 1
139934 540 1
140371 540 1
140562 540 1
140731 540 1
142726 540 1
143259 540 1
143924 540 1
144203 540 1
144628 540 1
145695 540 1
145768 540 1
146793 540 1
147653 540 1
149047 540 1
149086 540 1
149378 540 1
149458 540 1
150523 540 1
152086 540 1
153439 540 1
153902 540 1
154362 540 1
157704 540 1
158422 540 1
159840 540 1
159921 540 1
160096 540 1
160236 540 1
160869 540 1
161398 540 1
161678 540 1
161778 540 1
162275 540 1
162500 540 1
164097 540 1
165220 540 1
166232 540 1
166975 540 1
167896 540 1
168319 540 1
169123 540 1
169966 540 1
170548 540 1
170934 540 1
171238 540 1
171506 540 1
172108 540 1
172134 540 1
174249 540 1
175635 540 1
177363 540 1
177426 540 1
177482 540 1
178973 540 1
180588 540 1
180828 540 1
184227 540 1
184373 540 1
184586 540 1
184731 540 1
185481 540 1
187366 540 1
187623 540 1
188094 540 1
189074 540 1
190009 540 1
190409 540 1
192702 540 1
192847 540 1
193557 540 1
194678 540 1
195164 540 1
197284 540 1
198621 540 1
200193 540 1
200415 540 1
200430 540 1
201211 540 1
201860 540 1
203155 540 1
203186 540 1
203216 540 1
203746 540 1
205060 540 1
206777 540 1
209964 540 1
210315 540 1
210776 540 1
212332 540 1
212756 540 1
213730 540 1
214335 540 1
215144 540 1
216056 540 1
216088 540 1
216263 540 1
218475 540 1
219699 540 1
220228 540 1
221694 540 1
222564 540 1
222686 540 1
224325 540 1
225369 540 1
226908 540 1
229773 540 1
230012 540 1
230738 540 1
231448 540 1
232050 540 1
233342 540 1
234893 540 1
236525 540 1
238007 540 1
239110 540 1
241120 540 1
244388 540 1
244951 540 1
246822 540 1
247886 540 1
248073 540 1
248929 540 1
249447 540 1
253924 540 1
254657 540 1
256334 540 1
258220 540 1
258300 540 1
258502 540 1
260983 540 1
261059 540 1
261309 540 1
261469 540 1
263061 540 1
263369 540 1
264846 540 1
265835 540 1
268124 540 1
270104 540 1
271427 540 1
273071 540 1
273458 540 1
275240 540 1
275362 540 1
279786 540 1
279860 540 1
281017 540 1
281459 540 1
281592 540 1
282212 540 1
283191 540 1
284865 540 1
285222 540 1
286919 540 1
289596 540 1
291151 540 1
292109 540 1
295229 540 1
295368 540 1
295673 540 1
296607 540 1
297953 540 1
298114 540 1
298894 540 1
299818 540 1
301515 540 1
303678 540 1
305638 540 1
306327 540 1
307585 540 1
307864 540 1
308025 540 1
309110 540 1
309212 540 1
309450 540 1
310603 540 1
311231 540 1
312311 540 1
313618 540 1
315316 540 1
315371 540 1
315582 540 1
315593 540 1
316542 540 1
317233 540 1
317686 540 1
318156 540 1
318511 540 1
320220 540 1
320480 540 1
320915 540 1
321848 540 1
323711 540 1
324203 540 1
324486 540 1
324519 540 1
324687 540 1
325068 540 1
325432 540 1
325632 540 1
326024 540 1
326571 540 1
328033 540 1
328410 540 1
328661 540 1
333258 540 1
333301 540 1
333636 540 1
335065 540 1
335927 540 1
338269 540 1
339941 540 1
340240 540 1
341293 540 1
341534 540 1
342868 540 1
343043 540 1
343243 540 1
343538 540 1
345801 540 1
345923 540 1
346950 540 1
348041 540 1
349265 540 1
350283 540 1
352048 540 1
352086 540 1
352162 540 1
354980 540 1
355234 540 1
355671 540 1
356564 540 1
356644 540 1
357039 540 1
358298 540 1
358319 540 1
358395 540 1
359704 540 1
360335 540 1
361527 540 1
362654 540 1
363277 540 1
364268 540 1
366065 540 1
366132 540 1
366440 540 1
368391 540 1
368586 540 1
371192 540 1
372857 540 1
374674 540 1
376354 540 1
376900 540 1
377093 540 1
377746 540 1
378077 540 1
378202 540 1
378458 540 1
380620 540 1
380905 540 1
382015 540 1
383080 540 1
383132 540 1
383553 540 1
386395 540 1
387127 540 1
388460 540 1
390591 540 1
391282 540 1
392748 540 1
393197 540 1
394016 540 1
394990 540 1
395815 540 1
397347 540 1
398031 540 1
399038 540 1
399196 540 1
399389 540 1
399698 540 1
400202 540 1
400740 540 1
403505 540 1
403606 540 1
403852 540 1
404661 540 1
100528 541 1
42190 542 1
31806 543 1
228257 543 1
234342 543 1
128206 544 1
307385 545 1
296484 546 1
374890 547 1
173841 548 1
245770 549 1
67678 550 1
153076 550 1
364308 551 1
240186 552 1
98764 553 1
60454 554 1
298760 555 1
402629 556 1
129038 557 1
291425 558 1
2836 559 1
369702 560 1
401991 561 1
240317 562 1
253381 563 1
146278 564 1
101703 565 1
187157 565 1
163584 566 1
177755 566 1
393108 566 1
365179 567 1
127762 568 1
322601 568 1
373869 568 1
246237 569 1
353218 570 1
127056 571 1
81410 572 1
178155 572 1
79620 573 1
207005 574 1
289862 575 1
102453 576 1
286176 577 1
401723 578 1
258658 579 1
266881 580 1
22284 581 1
28597 581 1
237558 581 1
238056 581 1
253381 581 1
337066 581 1
349388 581 1
379046 581 1
189022 582 1
200996 583 1
270982 584 1
284573 584 1
289862 584 1
306318 584 1
330659 584 1
349953 584 1
147577 585 1
391186 585 1
16668 586 1
24947 587 1
369268 588 1
292059 589 1
43020 590 1
381102 591 1
237965 592 1
46034 593 1
310274 594 1
381200 595 1
16426 596 1
49532 597 1
114832 597 1
146243 597 1
216573 597 1
231203 597 1
324347 597 1
328084 597 1
360110 597 1
381851 597 1
224028 598 1
385511 598 1
17280 599 1
23658 600 1
73703 600 1
180755 601 1
25502 602 1
57266 603 1
27725 604 1
391896 605 1
67472 606 1
249243 606 1
261089 607 1
208141 608 1
375985 609 1
127762 610 1
201421 611 1
15210 612 1
42622 612 1
48299 612 1
52985 612 1
53023 612 1
58870 612 1
103433 612 1
120828 612 1
148563 612 1
165088 612 1
189223 612 1
199013 612 1
205267 612 1
206097 612 1
218650 612 1
279946 612 1
288054 612 1
295295 612 1
315750 612 1
344698 612 1
353037 612 1
357413 612 1
161731 613 1
99249 614 1
322601 614 1
145606 615 1
187822 616 1
153076 617 1
273058 618 1
107611 619 1
394925 620 1
65372 621 1
334706 622 1
4014 623 1
10845 623 1
18405 623 1
21474 623 1
22950 623 1
31656 623 1
32782 623 1
39063 623 1
42724 623 1
48258 623 1
52328 623 1
55292 623 1
64024 623 1
72262 623 1
79783 623 1
81962 623 1
91920 623 1
93077 623 1
111281 623 1
113225 623 1
119940 623 1
127210 623 1
133943 623 1
143723 623 1
147716 623 1
167874 623 1
170757 623 1
173748 623 1
174150 623 1
177686 623 1
177755 623 1
182286 623 1
185892 623 1
187043 623 1
188262 623 1
199658 623 1
206240 623 1
213819 623 1
223105 623 1
223983 623 1
225872 623 1
228862 623 1
242291 623 1
255002 623 1
266981 623 1
271725 623 1
272270 623 1
273314 623 1
279059 623 1
281179 623 1
282074 623 1
288950 623 1
290232 623 1
291058 623 1
298962 623 1
309260 623 1
316611 623 1
328775 623 1
331849 623 1
335016 623 1
335928 623 1
339527 623 1
350367 623 1
356335 623 1
360550 623 1
360608 623 1
361290 623 1
361807 623 1
368344 623 1
372838 623 1
374818 623 1
377541 623 1
387019 623 1
387524 623 1
390434 623 1
396138 623 1
402927 623 1
6147 624 1
88972 625 1
359697 626 1
369394 627 1
302191 628 1
7526 629 1
294980 630 1
174150 631 1
269691 631 1
392776 631 1
355671 632 1
98370 633 1
113721 633 1
170222 633 1
186307 633 1
212290 633 1
310008 633 1
349731 633 1
285810 634 1
283440 635 1
361290 635 1
17747 636 1
153070 637 1
291413 638 1
308043 639 1
4079 640 1
325941 641 1
250620 642 1
115129 643 1
306898 644 1
359697 645 1
244566 646 1
182460 647 1
157092 648 1
216851 648 1
287906 648 1
182460 649 1
199658 649 1
245500 649 1
271920 649 1
307220 649 1
108797 650 1
7179 651 1
127108 651 1
355955 651 1
16426 652 1
280490 652 1
315206 652 1
231211 653 1
47139 654 1
173713 654 1
202587 655 1
218956 656 1
385568 657 1
88678 658 1
294430 659 1
339527 660 1
293703 661 1
266503 662 1
402205 663 1
312967 664 1
234772 665 1
258652 666 1
170398 667 1
339527 668 1
281374 669 1
50540 670 1
82536 670 1
154917 670 1
156087 670 1
208889 670 1
242269 670 1
260807 670 1
384705 670 1
4018 671 1
58526 672 1
100702 672 1
226020 672 1
345857 672 1
361362 672 1
402927 672 1
330497 673 1
286636 674 1
377492 675 1
223983 676 1
315145 676 1
35284 677 1
12487 678 1
115129 678 1
256392 678 1
361884 678 1
381849 678 1
320517 679 1
367173 680 1
220389 681 1
243978 681 1
307182 681 1
298760 682 1
183658 683 1
102453 684 1
161731 684 1
192022 684 1
349576 685 1
373869 686 1
44171 687 1
116898 688 1
140213 689 1
220389 690 1
6838 691 1
305253 692 1
151958 693 1
57623 694 1
321157 695 1
329908 696 1
46230 697 1
230655 697 1
344314 698 1
272251 699 1
42190 700 1
114611 700 1
204506 700 1
109971 701 1
188645 701 1
349731 701 1
362135 701 1
332972 702 1
40287 703 1
194115 704 1
35183 705 1
20303 706 1
272556 706 1
380733 707 1
64485 708 1
370437 709 1
324270 710 1
292017 711 1
9338 712 1
291413 713 1
138429 714 1
189022 715 1
257568 715 1
385138 716 1
348438 717 1
283324 718 1
363862 719 1
190800 720 1
270262 720 1
156830 721 1
387956 722 1
188262 723 1
213292 723 1
255556 723 1
358166 723 1
186877 724 1
221014 725 1
361325 726 1
377179 727 1
250335 728 1
221014 729 1
113476 730 1
308777 730 1
260691 731 1
372016 732 1
342004 733 1
66137 734 1
127549 734 1
275165 734 1
302319 734 1
292017 735 1
284573 736 1
77600 737 1
102105 737 1
135969 737 1
398719 737 1
15375 738 1
19334 738 1
21474 738 1
88759 738 1
181408 738 1
94357 739 1
397296 740 1
335040 741 1
179418 743 1
332872 743 1
340086 743 1
353001 743 1
79783 744 1
313947 745 1
199391 746 1
138385 747 1
45620 748 1
137330 748 1
64157 749 1
296927 750 1
238458 751 1
343036 752 1
156482 753 1
315270 754 1
295239 755 1
48469 756 1
267730 757 1
113444 758 1
385336 759 1
43632 760 1
158844 760 1
262000 761 1
283956 762 1
382438 763 1
102782 764 1
194511 764 1
328775 766 1
194552 767 1
166340 768 1
171272 768 1
332872 768 1
399302 768 1
284188 770 1
148992 771 1
131303 772 1
213292 773 1
227231 774 1
77918 775 1
125933 775 1
230655 775 1
360430 776 1
100404 777 1
47346 778 1
111007 778 1
145762 778 1
190188 778 1
250769 778 1
326775 778 1
170537 779 1
257477 779 1
11784 780 1
217390 781 1
27346 782 1
47522 782 1
402702 783 1
24841 784 1
101074 784 1
223405 784 1
352971 784 1
3593 785 1
50208 786 1
187310 787 1
160840 788 1
270003 788 1
288228 789 1
19193 790 1
27291 791 1
174082 791 1
250811 791 1
3964 792 1
87340 793 1
156087 793 1
226469 793 1
392436 793 1
137376 794 1
334823 795 1
178155 796 1
380733 796 1
347577 797 1
102945 798 1
209216 799 1
379097 799 1
400451 800 1
117918 801 1
294980 802 1
211706 803 1
324347 804 1
397879 805 1
109165 806 1
330006 807 1
294430 808 1
368976 809 1
154493 810 1
183658 811 1
302191 812 1
14675 813 1
303389 813 1
347577 814 1
181489 815 1
282268 816 1
368722 816 1
17233 817 1
17693 817 1
58946 817 1
83667 817 1
122051 817 1
144966 817 1
156860 817 1
170222 817 1
196257 817 1
197347 817 1
202587 817 1
207230 817 1
275165 817 1
369425 817 1
378499 817 1
216573 818 1
266856 819 1
398518 820 1
299487 821 1
185841 822 1
6007 823 1
190135 823 1
370863 824 1
208141 825 1
9856 826 1
249222 827 1
87671 828 1
334823 829 1
187157 830 1
109971 831 1
285141 832 1
373957 833 1
327180 834 1
386484 835 1
387633 836 1
392776 837 1
47369 838 1
336016 839 1
221662 840 1
234772 841 1
302191 842 1
9901 843 1
102305 844 1
209216 845 1
240488 846 1
153077 847 1
249561 847 1
138385 848 1
241361 849 1
316053 850 1
260807 851 1
130222 852 1
307385 853 1
183082 854 1
257477 855 1
141819 856 1
348349 857 1
40935 858 1
391147 859 1
366787 860 1
214809 861 1
291516 862 1
52402 863 1
242807 863 1
387956 864 1
207005 865 1
282268 866 1
309369 867 1
35447 868 1
157640 869 1
103933 870 1
242864 871 1
182286 872 1
11784 873 1
155146 874 1
382286 874 1
267168 875 1
67472 876 1
77764 876 1
156482 876 1
170537 876 1
180755 876 1
199173 876 1
202513 876 1
216334 876 1
248550 876 1
298387 876 1
302722 876 1
325201 876 1
341332 876 1
391896 876 1
75806 877 1
125169 877 1
219699 878 1
107231 879 1
305906 880 1
49650 881 1
176895 882 1
135499 883 1
157928 884 1
3964 885 1
331343 885 1
40287 886 1
388415 886 1
238458 887 1
91976 888 1
374609 889 1
156087 890 1
369824 890 1
278772 891 1
114890 892 1
133696 892 1
270982 893 1
182958 894 1
270390 895 1
359361 895 1
19543 896 1
65372 896 1
106743 896 1
114199 896 1
31158 897 1
234772 898 1
97824 899 1
234901 900 1
251184 900 1
306327 900 1
267027 901 1
286562 902 1
198684 903 1
120644 904 1
222257 905 1
16668 906 1
241685 907 1
354638 908 1
102105 909 1
166855 910 1
178290 911 1
231762 911 1
124757 912 1
160840 913 1
32934 914 1
349021 915 1
16426 916 1
223983 917 1
246917 918 1
159161 919 1
347944 920 1
274831 921 1
337594 921 1
113205 922 1
352501 923 1
334767 924 1
286562 925 1
194160 926 1
341679 927 1
62163 928 1
211508 929 1
378991 930 1
80021 931 1
73885 932 1
361807 933 1
243067 934 1
311788 934 1
154493 935 1
161356 936 1
292242 936 1
350578 937 1
187769 938 1
283836 938 1
145803 939 1
145803 940 1
372016 941 1
170934 942 1
118210 943 1
161731 944 1
75002 945 1
348349 945 1
96939 946 1
109971 946 1
355740 946 1
237809 947 1
371797 947 1
112953 948 1
269796 948 1
289903 948 1
315270 948 1
226521 949 1
303389 949 1
76847 950 1
301790 951 1
75308 952 1
320517 952 1
367002 952 1
350578 953 1
330497 954 1
170930 955 1
250769 955 1
100528 956 1
249083 957 1
236702 958 1
310493 959 1
73242 960 1
216573 960 1
228985 960 1
402974 960 1
29859 961 1
177755 961 1
110974 962 1
152050 962 1
275365 962 1
177755 963 1
341332 963 1
249083 964 1
24841 965 1
255556 965 1
340086 965 1
58946 966 1
19072 967 1
260807 967 1
32057 968 1
68667 968 1
98386 968 1
102517 968 1
228257 968 1
333849 968 1
297295 969 1
310008 969 1
347397 969 1
372921 969 1
361325 970 1
137376 971 1
64668 972 1
223614 972 1
382685 973 1
281374 974 1
103933 975 1
344314 975 1
174082 976 1
245696 977 1
296054 978 1
194339 979 1
100404 980 1
5704 981 1
363862 981 1
24947 982 1
145606 982 1
232772 983 1
233768 983 1
309159 984 1
259605 985 1
9472 986 1
117918 986 1
102305 987 1
311570 988 1
209454 989 1
56168 990 1
355671 991 1
14308 992 1
42521 992 1
82536 992 1
133696 992 1
182753 992 1
236440 992 1
287906 992 1
297179 992 1
337361 992 1
347206 992 1
402303 992 1
5283 993 1
176634 994 1
27346 995 1
162621 996 1
9856 997 1
174621 998 1
282268 998 1
374445 999 1
178525 1000 1
174921 1001 1
208938 1002 1
242807 1003 1
100528 1004 1
349329 1005 1
18405 1006 1
42724 1006 1
44572 1006 1
48258 1006 1
56245 1006 1
58325 1006 1
58526 1006 1
61357 1006 1
65972 1006 1
79783 1006 1
87158 1006 1
87671 1006 1
93077 1006 1
98639 1006 1
105230 1006 1
107809 1006 1
125344 1006 1
128654 1006 1
162093 1006 1
170934 1006 1
172562 1006 1
173699 1006 1
177755 1006 1
179270 1006 1
185892 1006 1
202513 1006 1
206240 1006 1
213819 1006 1
223742 1006 1
227501 1006 1
242291 1006 1
256930 1006 1
271725 1006 1
281358 1006 1
294430 1006 1
320524 1006 1
331849 1006 1
335928 1006 1
350367 1006 1
355254 1006 1
356335 1006 1
366782 1006 1
376440 1006 1
382563 1006 1
393108 1006 1
208101 1007 1
397296 1007 1
400313 1008 1
45667 1009 1
223405 1009 1
187157 1010 1
167312 1011 1
173971 1012 1
30060 1013 1
326613 1014 1
387771 1015 1
339346 1016 1
21640 1017 1
45620 1017 1
174921 1017 1
225511 1017 1
240317 1017 1
268603 1017 1
284947 1017 1
64485 1018 1
50788 1019 1
397407 1020 1
187310 1021 1
254488 1022 1
57513 1023 1
242126 1024 1
302319 1025 1
213374 1026 1
242399 1027 1
61798 1028 1
240317 1029 1
377182 1030 1
138005 1031 1
140213 1032 1
11917 1033 1
76847 1034 1
273720 1034 1
151868 1035 1
211508 1036 1
375414 1036 1
5704 1037 1
186307 1037 1
16883 1038 1
80258 1039 1
192690 1039 1
392331 1039 1
147371 1040 1
283836 1041 1
310848 1042 1
6838 1043 1
209213 1044 1
330686 1044 1
214809 1045 1
4018 1046 1
119940 1046 1
170537 1046 1
191142 1046 1
211706 1046 1
263038 1046 1
14900 1047 1
17302 1047 1
32782 1047 1
49812 1047 1
74602 1047 1
83667 1047 1
101074 1047 1
111911 1047 1
157928 1047 1
160615 1047 1
170537 1047 1
242713 1047 1
246394 1047 1
255556 1047 1
265613 1047 1
271040 1047 1
307342 1047 1
349209 1047 1
364043 1047 1
376440 1047 1
213992 1048 1
349928 1049 1
116046 1050 1
187844 1050 1
216573 1050 1
21608 1051 1
17280 1052 1
8638 1053 1
21608 1054 1
152715 1054 1
270610 1054 1
296271 1054 1
334918 1054 1
374890 1054 1
223514 1055 1
397962 1055 1
85183 1056 1
224711 1057 1
289125 1058 1
143821 1059 1
25581 1060 1
281740 1060 1
316271 1060 1
